account_id,risk_label,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
L00081,0,2.3528407,0.46994203,2.2204816,0.0,0.0,1.5614629,0.80242944,2.936564,0.0,0.0,1.3426703,0.0,2.763905,0.0,0.0,1.9732445,1.5374678,0.0,1.1303725,0.6370622,0.0,2.8200824,0.0,0.0,0.0,2.9028325,0.0,1.459087,0.0,1.2994726,0.0,0.1679841
L00082,0,2.7663214,0.41606244,2.5689545,0.0,0.0,1.7782905,0.8770596,3.3928978,0.0,0.0,1.3737544,0.0,3.1780894,0.014193967,0.0,2.0947757,1.6442007,0.0,1.2369568,0.62446666,0.0,3.3465235,0.0,0.0,0.0,3.2722201,0.0,1.562253,0.0,1.4127045,0.0,0.22890715
L00083,0,2.0615156,0.3506292,2.023069,0.0,0.0,1.3730322,0.6715638,2.7896864,0.0,0.0,1.1348294,0.0,2.7068985,0.0,0.0,1.8624829,1.3897038,0.0,1.0390503,0.54691064,0.060537472,2.5253804,0.0,0.0,0.0,2.647581,0.0,1.3754871,0.0,1.1952779,0.0,0.12079977
L00084,0,2.0667365,0.37163177,2.0036712,0.0,0.0,1.3345517,0.6668799,2.7850735,0.0,0.0,1.1011263,0.0,2.626678,0.0,0.0,1.7986041,1.3323623,0.0,1.0427516,0.51752985,0.009027198,2.5242426,0.0,0.0,0.0,2.622487,0.0,1.3075073,0.0,1.2019999,0.0,0.14522547
L00085,0,2.767773,0.23925325,2.748312,0.0,0.0,1.8667508,0.8662422,3.6562114,0.0,0.0,1.4337994,0.0,3.5604463,0.069208995,0.0,2.3098073,1.7631257,0.0,1.3342085,0.6293005,0.031944558,3.428775,0.0,0.0,0.02396465,3.5115776,0.0,1.6535327,0.0,1.460706,0.0,0.1832461
L00086,0,2.5360134,0.28494695,2.3942356,0.0,0.0,1.7137653,0.7039321,3.246762,0.0,0.0,1.2260706,0.0,3.0660105,0.14935718,0.0,1.8214164,1.4887271,0.043744087,1.2171931,0.49775162,0.12732674,3.1521363,0.0,0.0,0.070280485,3.1606588,0.0,1.3741194,0.031223565,1.2435327,0.0,0.18443239
L00087,0,2.36601,0.25187606,2.320631,0.0,0.0,1.6305739,0.7554256,3.2599745,0.0,0.0,1.2437993,0.0,3.1776602,0.027678832,0.0,2.0458207,1.5269159,0.0,1.2207261,0.57437,0.027985528,2.990577,0.0,0.0,0.0,3.0664163,0.0,1.5162927,0.0,1.3298285,0.0,0.18329066
L00088,0,2.4589508,0.38104677,2.3218968,0.0,0.0,1.6019377,0.74290043,3.1909637,0.0,0.0,1.2707943,0.0,2.9785695,0.0041321367,0.0,1.9498061,1.5194173,0.0,1.169684,0.5509257,0.014028773,3.0194902,0.0,0.0,0.0,3.0222306,0.0,1.4623634,0.0,1.3202436,0.0,0.19177774
L00089,0,2.950667,0.07449019,3.0722032,0.0,0.0,2.2020028,0.90353763,4.004054,0.0,0.0,1.6891358,0.0,4.125577,0.07671483,0.0,2.6869037,2.0177379,0.0,1.5188491,0.6761604,0.15527417,3.7241468,0.0,0.0,0.003726989,4.0127497,0.0,1.8939525,0.0,1.6090889,0.0,0.0792735
L00090,0,3.071339,0.3623038,2.974862,0.0,0.0,2.0410857,0.967561,4.0094543,0.0,0.0,1.6527988,0.0,3.8220172,0.0,0.0,2.5087247,1.959908,0.0,1.4649959,0.701519,0.0,3.768139,0.0,0.0,0.0,3.843655,0.0,1.8504026,0.0,1.6234727,0.0,0.22859794
L00091,0,3.691237,0.31627294,3.33315,0.0,0.0,2.6247652,1.1844594,4.502006,0.0,0.0,2.133381,0.0,4.3824353,0.074625984,0.0,3.0857866,2.3204157,0.0,1.6639862,0.83031183,0.03391713,4.4455886,0.0,0.0,0.0,4.5275292,0.0,2.1541607,0.0070201606,1.8240316,0.0,0.05859156
L00092,0,2.7945142,0.42457384,2.6785398,0.0,0.0,1.889314,0.9141749,3.611135,0.0,0.0,1.5506387,0.0,3.376997,0.0,0.0,2.2746518,1.8096585,0.0,1.3556454,0.7011553,0.0,3.436566,0.0,0.0,0.0,3.4774008,0.0,1.6817328,0.0,1.493289,0.0,0.25479615
L00093,0,2.7085936,0.20725843,2.5469723,0.0,0.0,2.0012224,0.81065524,3.4719787,0.0,0.0,1.2952075,0.0,3.474646,0.22892179,0.0,2.0530815,1.5653088,0.07014173,1.3481944,0.54101527,0.17124657,3.4947665,0.0,0.0,0.061359264,3.4671478,0.0,1.5364902,0.10789031,1.3605782,0.0,0.2153621
L00094,0,3.6191185,0.0,3.410373,0.0,0.41729343,2.4851868,0.43952698,4.790412,0.0,0.0,1.1266899,0.0,4.900137,1.321277,0.0,2.2601867,1.7499499,0.9718934,1.534473,0.20869195,1.3140467,4.7499065,0.46526158,0.0,0.53086376,4.966933,0.49918827,1.4712781,0.6814393,1.33253,0.0,0.0
L00095,0,2.0118577,0.42815334,1.9520638,0.0,0.0,1.3570184,0.6920606,2.5975072,0.0,0.0,1.1583998,0.0,2.437098,0.0,0.0,1.7170349,1.3397545,0.0,1.0250747,0.5641563,0.0,2.4356086,0.0,0.0,0.0,2.5149274,0.0,1.3015096,0.0,1.1604218,0.0,0.15049537
L00096,0,2.5888877,0.22278652,2.6321583,0.0,0.0,1.7239189,0.73675656,3.348854,0.0,0.0,1.2269721,0.0,3.2719913,0.23857428,0.0,2.03194,1.580321,0.05487585,1.2194123,0.53972435,0.22473069,3.1791759,0.0,0.0,0.058237396,3.2808466,0.0,1.4161016,0.08989221,1.3423989,0.0,0.22602895
L00097,0,2.2232888,0.46066904,2.0920575,0.0,0.0,1.4226938,0.74779737,2.7664783,0.0,0.0,1.1918132,0.0,2.569442,0.0,0.0,1.8174633,1.3993019,0.0,1.0491967,0.5769285,0.0,2.6681075,0.0,0.0,0.0,2.6902537,0.0,1.3657347,0.0,1.216326,0.0,0.17339513
L00098,0,2.2453744,0.44789928,2.1669168,0.0,0.0,1.417888,0.71788716,2.9758298,0.0,0.0,1.1295187,0.0,2.7951849,0.0,0.0,1.9121351,1.4095223,0.0,1.0865035,0.56111604,0.0,2.7894576,0.0,0.0,0.0,2.8043294,0.0,1.4147674,0.0,1.307564,0.0,0.1972683
L00099,0,2.6771972,0.32308316,2.597155,0.0,0.0,1.8605721,0.8568609,3.4220197,0.0,0.0,1.4469079,0.0,3.2769816,0.0,0.0,2.1524515,1.7182647,0.0,1.3010318,0.6369567,0.0,3.2584763,0.0,0.0,0.0,3.3516726,0.0,1.6186169,0.0,1.3876357,0.0,0.18129012
L00100,0,2.838632,0.27763724,2.7841926,0.0,0.0,2.0007303,0.8715116,3.7153661,0.0,0.0,1.5497466,0.0,3.5875678,0.0,0.0,2.3379366,1.8407223,0.0,1.4137316,0.6493917,0.0,3.5257607,0.0,0.0,0.0,3.653078,0.0,1.6865494,0.0,1.4916575,0.0,0.19690113
L00101,0,2.5807633,0.0,2.483244,0.0,0.0,1.931604,0.4680713,3.5943687,0.0,0.0,1.0042384,0.0,3.5846565,0.6579099,0.0,1.7905693,1.4271528,0.34858674,1.2923179,0.34558108,0.66383886,3.4674282,0.029856652,0.0,0.25679022,3.6669145,0.013615578,1.2783728,0.326051,1.1258903,0.0,0.060571805
L00102,0,3.3754528,0.12390673,3.1775057,0.0,0.0,2.417114,0.8905629,4.2958574,0.0,0.0,1.6280445,0.0,4.1786547,0.36359477,0.0,2.415954,1.9803412,0.19360197,1.5897057,0.5977997,0.2983234,4.2244225,0.0,0.0,0.14942756,4.31457,0.0,1.7713113,0.1365555,1.5194709,0.0,0.15699016
L00103,0,3.0985596,0.19451827,2.9499354,0.0,0.0,2.070045,0.83578956,3.9972885,0.0,0.0,1.4200832,0.0,3.8876,0.22566612,0.0,2.3478522,1.8141022,0.05891472,1.4252417,0.58380187,0.14103104,3.8228757,0.0,0.0,0.090859525,3.9117231,0.0,1.6621121,0.07907346,1.5083692,0.0,0.1945203
L00104,0,3.0357196,0.14798307,2.9275498,0.0,0.0,2.066477,0.8196256,3.9637654,0.0,0.0,1.4068269,0.0,3.8477144,0.34464622,0.0,2.3021595,1.773224,0.14359438,1.4028556,0.53784,0.29462373,3.8089848,0.0,0.0,0.121009804,3.918871,0.0,1.644745,0.14862978,1.4467013,0.0,0.13022831
L00105,0,2.3275495,0.44746566,2.1979654,0.0,0.0,1.5091431,0.81069446,2.877333,0.0,0.0,1.3064045,0.0,2.736759,0.0,0.0,1.9482336,1.4912431,0.0,1.0715814,0.6263309,0.0,2.774921,0.0,0.0,0.0,2.794911,0.0,1.4603109,0.0,1.2509025,0.0,0.16870944
L00106,0,2.6534867,0.3805836,2.499422,0.0,0.0,1.6826088,0.7831988,3.3032627,0.0,0.0,1.27015,0.0,3.1070716,0.052971736,0.0,2.0056164,1.5790132,0.0,1.1879997,0.57645416,0.009799689,3.2128205,0.0,0.0,0.012610376,3.2153468,0.0,1.476839,0.0,1.347322,0.0,0.19304547
L00107,0,2.197496,0.45035747,2.1500583,0.0,0.0,1.4495251,0.7567388,2.8423958,0.0,0.0,1.246243,0.0,2.6865861,0.0,0.0,1.916552,1.4780747,0.0,1.0860782,0.61292255,0.0,2.6562805,0.0,0.0,0.0,2.7347002,0.0,1.4517549,0.0,1.2628348,0.0,0.15436006
L00108,0,2.4598625,0.3915442,2.3968596,0.0,0.0,1.6397067,0.7919569,3.225921,0.0,0.0,1.3263803,0.0,3.0369966,0.0,0.0,2.0709257,1.6096888,0.0,1.2066745,0.6317958,0.0,3.0309482,0.0,0.0,0.0,3.072414,0.0,1.5359067,0.0,1.3687527,0.0,0.18471128
L00109,0,3.2732127,0.31849077,3.094372,0.0,0.0,2.2728162,0.98996925,4.264619,0.0,0.0,1.7600232,0.0,4.0965242,0.008860901,0.0,2.6593847,2.0411923,0.0,1.5705297,0.69759244,0.0,4.0706496,0.0,0.0,0.0017197505,4.147117,0.0,1.9142979,0.0,1.6929462,0.0,0.22606435
L00110,0,2.2724867,0.3732715,2.1973996,0.0,0.0,1.5664362,0.7215169,2.947272,0.0,0.0,1.238348,0.0,2.751571,0.0,0.0,1.8611192,1.4764749,0.0,1.1449163,0.5772858,0.0,2.7990208,0.0,0.0,0.0,2.8521967,0.0,1.397831,0.0,1.2395386,0.0,0.1952838
L00111,0,2.8368683,0.27315283,2.6812127,0.0,0.0,1.9292675,0.81917655,3.6521103,0.0,0.0,1.4890212,0.0,3.4995008,0.086714044,0.0,2.2252667,1.756275,0.0,1.3442729,0.6240382,0.037558928,3.5534775,0.0,0.0,0.03229899,3.6041884,0.0,1.6234838,0.003142029,1.4336302,0.0,0.19742173
L00112,0,2.7771218,0.35721454,2.6079473,0.0,0.0,1.9850944,0.8578023,3.6341863,0.0,0.0,1.5080678,0.0,3.4555204,0.0,0.0,2.2696261,1.770847,0.0,1.393378,0.66542304,0.0,3.4724216,0.0,0.0,0.0,3.5298429,0.0,1.6741904,0.0,1.4864459,0.0,0.2429795
L00113,0,3.658557,0.21140945,3.3973641,0.0,0.0,2.5271537,0.9649726,4.579236,0.0,0.0,1.8299848,0.0,4.3082633,0.2613907,0.0,2.6122906,2.1298857,0.118819654,1.6347659,0.6545104,0.16326736,4.5655675,0.0,0.0,0.087958656,4.492197,0.0,1.9083767,0.09512299,1.6833918,0.0,0.2304873
L00114,0,2.3623354,0.36842498,2.2478507,0.0,0.0,1.6108288,0.7697048,3.0218475,0.0,0.0,1.3069386,0.0,2.8581874,0.0,0.0,1.9281586,1.5009229,0.0,1.1620505,0.57823694,0.0,2.9056945,0.0,0.0,0.0,2.9289694,0.0,1.4442332,0.0,1.2750487,0.0,0.1777432
L00115,0,2.2968314,0.48788735,2.2058372,0.0,0.0,1.4981389,0.78133816,2.9396122,0.0,0.0,1.2979562,0.0,2.7170432,0.0,0.0,1.9106911,1.5144179,0.0,1.1285434,0.62222326,0.0,2.7815552,0.0,0.0,0.0,2.853919,0.0,1.4562746,0.0,1.2807369,0.0,0.19452704
L00116,0,2.4042072,0.39118773,2.312153,0.0,0.0,1.557777,0.7659455,3.046733,0.0,0.0,1.234434,0.0,2.8827622,0.0,0.0,1.9126252,1.4819998,0.0,1.1369494,0.5687978,0.0,2.9280832,0.0,0.0,0.0,2.947895,0.0,1.399634,0.0,1.2947407,0.0,0.22326723
L00117,0,3.7575338,0.31572542,3.414936,0.0,0.0,2.6811476,1.1996771,4.624976,0.0,0.0,2.1692817,0.0,4.515932,0.070773944,0.0,3.1486464,2.368504,0.0,1.709959,0.8441149,0.016764611,4.5541577,0.0,0.0,0.0,4.6686974,0.0,2.1891606,0.011419758,1.869066,0.0,0.075614154
L00118,0,2.3400497,0.56194305,2.1000652,0.0,0.0,1.5044533,0.80006766,2.8957014,0.0,0.0,1.311547,0.0,2.5786867,0.0,0.0,1.8560458,1.4851959,0.0,1.1083252,0.63185495,0.0,2.7926335,0.0,0.0,0.0,2.7557087,0.0,1.4252119,0.0,1.2643499,0.0,0.21595955
L00119,0,3.0336921,0.1624533,2.931799,0.0,0.0,2.206471,0.8361114,3.908755,0.0,0.0,1.5209104,0.0,3.7557998,0.19709738,0.0,2.2021646,1.8606609,0.021521926,1.482688,0.60786283,0.1327918,3.765811,0.0,0.0,0.08289703,3.8850513,0.0,1.6323712,0.027258486,1.422764,0.0,0.22172108
L00120,0,2.0042474,0.32096952,2.0339746,0.0,0.0,1.318105,0.682389,2.7247517,0.0,0.0,1.0992299,0.0,2.6106231,0.0,0.0,1.7794726,1.3450698,0.0,1.0237381,0.5463639,0.0,2.500558,0.0,0.0,0.0,2.5545535,0.0,1.3327166,0.0,1.1682439,0.0,0.15776193
L00121,0,2.9455612,0.21988115,2.91673,0.0,0.0,2.0897224,0.882447,3.8507984,0.0,0.0,1.5590338,0.0,3.7334182,0.022192761,0.0,2.3637338,1.876461,0.0,1.4619789,0.6410829,0.0,3.6503356,0.0,0.0,0.020313866,3.7861753,0.0,1.6945567,0.0,1.5089958,0.0,0.21223068
L00122,0,2.9884026,0.28646693,2.796587,0.0,0.0,2.034425,0.8910284,3.8860533,0.0,0.0,1.5875282,0.0,3.6843698,0.059689775,0.0,2.3624206,1.8451039,0.0,1.4263945,0.6432611,0.014510632,3.7085547,0.0,0.0,0.00947281,3.7576694,0.0,1.7242907,0.0,1.5199587,0.0,0.19161461
L00123,0,2.4330726,0.41943526,2.251689,0.0,0.0,1.6679564,0.83781075,3.0821722,0.0,0.0,1.4146211,0.0,2.9174392,0.0,0.0,2.093788,1.5834649,0.0,1.1975818,0.64096016,0.0,2.947683,0.0,0.0,0.0,3.0061707,0.0,1.5458249,0.0,1.3316438,0.0,0.14137067
L00124,0,2.9056413,0.37046307,2.7041464,0.0,0.0,1.9920801,0.92359936,3.5675564,0.0,0.0,1.5906663,0.0,3.3574736,0.0043699294,0.0,2.2536805,1.788538,0.0,1.3453047,0.6650856,0.0,3.5482545,0.0,0.0,0.0,3.5360193,0.0,1.6845789,0.0,1.4543854,0.0,0.2172763
L00125,0,1.903955,0.47625172,1.7681632,0.0,0.0,1.2174417,0.66458714,2.4003797,0.0,0.0,1.0533143,0.0,2.1870337,0.0,0.0,1.5468967,1.214685,0.0,0.95578134,0.53276026,0.0,2.2839396,0.0,0.0,0.0,2.297863,0.0,1.202681,0.0,1.0885413,0.0,0.18542641
L00126,0,2.0258813,0.27126455,1.9540968,0.0,0.0,1.4016509,0.6097342,2.7574565,0.0,0.0,0.9803113,0.0,2.7369158,0.14378144,0.0,1.7061592,1.2183543,0.0,1.0557151,0.442516,0.16872509,2.6267765,0.0,0.0,0.042015024,2.729257,0.0,1.244606,0.09311974,1.1350741,0.0,0.12781623
L00127,0,2.7601593,0.2371999,2.6123044,0.0,0.0,1.9662726,0.8120527,3.6085043,0.0,0.0,1.3636659,0.0,3.4893851,0.11532171,0.0,2.1684859,1.6552286,0.0,1.3670864,0.5864159,0.03150505,3.5044584,0.0,0.0,0.02089864,3.529098,0.0,1.5820158,0.05139625,1.4303142,0.0,0.2221725
L00128,0,3.2975514,0.322386,3.100468,0.0,0.0,2.2699761,1.0117689,4.2759724,0.0,0.0,1.7406614,0.0,4.055617,0.0,0.0,2.6206212,2.065685,0.0,1.5965366,0.7235025,0.0,4.1010604,0.0,0.0,0.0,4.137328,0.0,1.9200945,0.0,1.6854665,0.0,0.25293332
L00129,0,3.0469534,0.0,2.8787503,0.0,0.14678167,2.1307926,0.5121381,3.9334753,0.0,0.0,1.1087986,0.0,3.9000323,0.8530602,0.0,1.9021074,1.5757145,0.60795856,1.3572769,0.33200157,0.8116082,3.9272532,0.12250316,0.0,0.35837054,4.0397286,0.16629687,1.3375268,0.3927952,1.1951246,0.0,0.038992167
L00130,0,2.656873,0.22297168,2.4957943,0.0,0.0,1.8562891,0.76297635,3.4705558,0.0,0.0,1.2894146,0.0,3.3633692,0.14037372,0.0,2.067139,1.5821044,0.0,1.3095508,0.54701304,0.08616434,3.3469913,0.0,0.0,0.044144742,3.371767,0.0,1.5032346,0.052699924,1.356257,0.0,0.20577028
L00131,0,3.0842981,0.308696,2.921804,0.0,0.0,2.0232506,0.88299024,4.0036874,0.0,0.0,1.5433614,0.0,3.7931685,0.07588829,0.0,2.426234,1.8671341,0.0,1.4357562,0.6414213,0.028111055,3.8302116,0.0,0.0,0.018989362,3.8361826,0.0,1.7357835,0.01071009,1.5893192,0.0,0.21967953
L00132,0,2.391262,0.38118374,2.338248,0.0,0.0,1.6228276,0.7543051,3.1269286,0.0,0.0,1.2920208,0.0,3.0348883,0.0,0.0,2.008917,1.5255649,0.0,1.1664588,0.57126564,0.025079355,2.972053,0.0,0.0,0.0,3.0094013,0.0,1.4893578,0.0,1.3478591,0.0,0.19643918
L00133,0,2.4287126,0.48882556,2.290787,0.0,0.0,1.6055549,0.8101784,3.1009185,0.0,0.0,1.3639642,0.0,2.8690038,0.0,0.0,2.0139856,1.5834142,0.0,1.19643,0.63626564,0.0,2.9420364,0.0,0.0,0.0,3.0303984,0.0,1.508425,0.0,1.3416736,0.0,0.1926451
L00134,0,2.6351848,0.37495804,2.4655507,0.0,0.0,1.779189,0.84670925,3.3763523,0.0,0.0,1.4059418,0.0,3.184818,0.0,0.0,2.1275902,1.6578691,0.0,1.2869024,0.64736956,0.0,3.2599154,0.0,0.0,0.0,3.2820578,0.0,1.576692,0.0,1.4015982,0.0,0.23122239
L00135,0,1.9939408,0.38805237,1.966625,0.0,0.0,1.3282961,0.67688185,2.6062047,0.0,0.0,1.1211774,0.0,2.4775074,0.0,0.0,1.7284441,1.3352653,0.0,1.023266,0.54875743,0.0,2.421843,0.0,0.0,0.0,2.5066414,0.0,1.2984887,0.0,1.1505358,0.0,0.15674579
L00136,0,2.3968325,0.4367804,2.2361126,0.0,0.0,1.626981,0.81054175,3.068226,0.0,0.0,1.3822962,0.0,2.8877368,0.0,0.0,2.0206332,1.5531901,0.0,1.1952102,0.6313392,0.0,2.9227798,0.0,0.0,0.0,3.005032,0.0,1.4866059,0.0,1.3235316,0.0,0.17841855
L00137,0,3.4816432,0.4103508,3.282809,0.0,0.0,2.3715992,1.0503556,4.372533,0.0,0.0,1.8284734,0.0,4.0583243,0.0,0.0,2.704565,2.1717298,0.0,1.5893805,0.7739239,0.0,4.2643747,0.0,0.0,0.0,4.282197,0.0,1.9583986,0.0,1.7276669,0.0,0.28033146
L00138,0,2.5154228,0.2747947,2.406966,0.0,0.0,1.8173558,0.7842618,3.3209023,0.0,0.0,1.3357531,0.0,3.279274,0.051957533,0.0,2.093348,1.5822514,0.0,1.2806201,0.5872466,0.0480576,3.1905494,0.0,0.0,0.0,3.275589,0.0,1.555796,0.0,1.3634129,0.0,0.1962956
L00139,0,2.8997066,0.1357097,3.100101,0.0,0.0,2.007882,0.9328536,3.9446864,0.0,0.0,1.5417302,0.0,4.0825534,0.06580557,0.0,2.756442,1.9700261,0.0,1.3871255,0.6733256,0.007053882,3.5796764,0.0,0.0,0.0,3.8390665,0.0,1.938366,0.0,1.6391857,0.0,0.07028461
L00140,0,2.40603,0.28707114,2.3424048,0.0,0.0,1.5513968,0.71164286,3.1756701,0.0,0.0,1.187889,0.0,3.0278878,0.07250537,0.0,1.9529322,1.5176018,0.0,1.1600997,0.5588808,0.06488064,2.9275208,0.0,0.0,0.032366462,3.0552363,0.0,1.434666,0.0,1.2701219,0.0,0.11462033
L00141,0,2.5863636,0.38659456,2.468954,0.0,0.0,1.762996,0.83521175,3.3538504,0.0,0.0,1.4308537,0.0,3.1574175,0.0,0.0,2.075889,1.6583191,0.0,1.2882392,0.6404111,0.0,3.1808765,0.0,0.0,0.0,3.2478228,0.0,1.5656189,0.0,1.388407,0.0,0.2225835
L00142,0,2.4996412,0.40163463,2.405937,0.0,0.0,1.6746542,0.82385397,3.117298,0.0,0.0,1.3324431,0.0,2.9285748,0.0,0.0,1.9570614,1.5859565,0.0,1.1888475,0.6249571,0.0,2.9944415,0.0,0.0,0.0,3.0534916,0.0,1.4934897,0.0,1.3086452,0.0,0.18502945
L00143,0,2.229223,0.36672264,2.1319003,0.0,0.0,1.5329204,0.7074975,2.947698,0.0,0.0,1.1906546,0.0,2.780788,0.0,0.0,1.8139912,1.4348226,0.0,1.1605341,0.5600847,0.0,2.7610629,0.0,0.0,0.0,2.838633,0.0,1.3689727,0.0,1.2426696,0.0,0.2028687
L00144,0,2.8904989,0.19292238,2.8358002,0.0,0.0,2.0564542,0.84474635,3.741151,0.0,0.0,1.5014529,0.0,3.617778,0.094464615,0.0,2.2625458,1.8336701,0.0,1.4049613,0.62092793,0.06684922,3.5477855,0.0,0.0,0.026024275,3.6670694,0.0,1.6691492,0.0,1.4358206,0.0,0.17471263
L00145,0,2.8251472,0.32609224,2.7112548,0.0,0.0,1.922666,0.87652254,3.4508872,0.0,0.0,1.3353547,0.0,3.31122,0.17206447,0.0,2.1279843,1.6911731,0.012278318,1.2679462,0.62619185,0.07733449,3.3915637,0.0,0.0,0.054618396,3.43196,0.0,1.5397906,0.0,1.3701031,0.0,0.1963841
L00146,0,2.4987113,0.52951705,2.2945783,0.0,0.0,1.6263586,0.8450341,3.1824083,0.0,0.0,1.3882636,0.0,2.8911355,0.0,0.0,2.0598469,1.6103371,0.0,1.1950388,0.6664106,0.0,3.020878,0.0,0.0,0.0,2.9935102,0.0,1.5445675,0.0,1.3696086,0.0,0.22465336
L00147,0,3.3226109,0.25543338,3.118307,0.0,0.0,2.3397946,0.9581466,4.1799755,0.0,0.0,1.7346348,0.0,3.9590347,0.12394594,0.0,2.40606,1.9859487,0.0,1.5487101,0.6506976,0.02795896,4.1673894,0.0,0.0,0.044011734,4.1117663,0.0,1.8040007,0.016174644,1.5884874,0.0,0.2813745
L00148,0,2.422724,0.37091845,2.305172,0.0,0.0,1.66198,0.7929565,3.1293342,0.0,0.0,1.3597828,0.0,2.9337761,0.0,0.0,2.0202572,1.5653126,0.0,1.21609,0.60717154,0.0,2.9577835,0.0,0.0,0.0,3.0200953,0.0,1.4964491,0.0,1.3235595,0.0,0.16902362
L00149,0,2.5320716,0.29165158,2.358733,0.0,0.0,1.7284608,0.764976,3.2362006,0.0,0.0,1.2332828,0.0,3.148,0.12426503,0.0,1.9820107,1.4857259,0.0,1.2198949,0.5375767,0.101634935,3.158705,0.0,0.0,0.028595693,3.1502805,0.0,1.458928,0.020701379,1.3101804,0.0,0.1844365
L00150,0,2.6222773,0.34173644,2.4715528,0.0,0.0,1.767221,0.7826743,3.442651,0.0,0.0,1.2947419,0.0,3.2835984,0.039819703,0.0,2.1122077,1.5984571,0.0,1.2781332,0.58201724,0.015421137,3.2632642,0.0,0.0,0.0073763654,3.3044753,0.0,1.5341532,0.0,1.3988295,0.0,0.22562034
L00151,0,3.0534894,0.25418836,2.8907976,0.0,0.0,2.1348894,0.86125624,3.9138634,0.0,0.0,1.6027263,0.0,3.7543082,0.10630794,0.0,2.2843435,1.8601563,0.002233982,1.4681187,0.6248059,0.062220827,3.827453,0.0,0.0,0.043747894,3.8668027,0.0,1.6987212,0.0,1.4941032,0.0,0.22589026
L00152,0,4.097517,0.04100102,4.166907,0.0,0.0,2.866039,1.0786264,5.2042627,0.0,0.0,1.7095929,0.0,5.1874404,0.5833758,0.0,3.041016,2.3862796,0.23039412,1.7927048,0.7037395,0.36189008,5.08824,0.0,0.0,0.22399598,5.2027245,0.0,1.9655279,0.30280477,1.8742988,0.0,0.332251
L00153,0,3.151202,0.27164727,2.9309711,0.0,0.0,2.167147,0.9735211,4.08758,0.0,0.0,1.5872595,0.0,3.9827354,0.107992545,0.0,2.585367,1.9016819,0.0,1.4885197,0.65596545,0.058172256,3.9205127,0.0,0.0,0.018222399,3.9092216,0.0,1.8426139,0.0059242845,1.6365325,0.0,0.22425865
L00154,0,2.3871038,0.3249905,2.3789964,0.0,0.0,1.661811,0.78330934,3.1070712,0.0,0.0,1.3479314,0.0,3.017444,0.0,0.0,2.0195792,1.5880299,0.0,1.2066026,0.6062763,0.0,2.909982,0.0,0.0,0.0,3.0539951,0.0,1.5138738,0.0,1.3092947,0.0,0.15424064
L00155,0,1.8548381,0.16359052,1.8452492,0.0,0.0,1.2138798,0.43049678,2.6499918,0.0,0.0,0.7784017,0.0,2.6148617,0.37246925,0.0,1.5388688,1.0825626,0.14255506,0.91877717,0.3289851,0.43589407,2.4071283,1.4483929e-05,0.0,0.13207686,2.658091,0.0,1.0540744,0.22764245,0.99463546,0.0,0.029026367
L00156,0,1.877141,0.45381713,1.7142601,0.0,0.0,1.2315928,0.6939552,2.3497806,0.0,0.0,1.0664351,0.0,2.220945,0.0,0.0,1.5662209,1.2012712,0.0,0.9248586,0.54947317,0.0,2.2650607,0.0,0.0,0.0,2.2905803,0.0,1.2376134,0.0,1.0592992,0.0,0.16630474
L00157,0,2.7985241,0.34706455,2.6466246,0.0,0.0,1.896938,0.8738086,3.5804996,0.0,0.0,1.5114347,0.0,3.420399,0.0,0.0,2.2728834,1.7495356,0.0,1.3266635,0.63586617,0.0,3.421531,0.0,0.0,0.0,3.4765792,0.0,1.6682613,0.0,1.4695382,0.0,0.18874407
L00158,0,2.6977572,0.312105,2.5389125,0.0,0.0,1.906141,0.8334583,3.5039937,0.0,0.0,1.4144789,0.0,3.3383899,0.0,0.0,2.140434,1.6950699,0.0,1.3520153,0.6267333,0.0,3.3421504,0.0,0.0,0.0,3.3980145,0.0,1.5870883,0.0,1.4115244,0.0,0.2294247
L00159,0,3.17121,0.17001069,3.2487562,0.0,0.0,2.2115765,0.9140202,3.8985922,0.0,0.0,1.4316111,0.0,3.822725,0.42976946,0.0,2.3247504,1.8888406,0.14885992,1.4290588,0.654593,0.30351132,3.8616052,0.0,0.0,0.12821636,3.915134,0.0,1.5924165,0.19085425,1.4967248,0.0,0.30882183
L00160,0,3.5439165,0.22154903,3.2868893,0.0,0.0,2.550353,1.0151614,4.439706,0.0,0.0,1.8069307,0.0,4.179745,0.2024516,0.0,2.5659678,2.1347044,0.014434338,1.6502142,0.7093142,0.08382581,4.382728,0.0,0.0,0.0606801,4.408916,0.0,1.9132872,0.029224783,1.6179421,0.0,0.23041525
L00161,0,2.0885093,0.38950577,1.974577,0.0,0.0,1.40462,0.7093067,2.688278,0.0,0.0,1.1720273,0.0,2.5279028,0.0,0.0,1.770707,1.3554316,0.0,1.0491083,0.5551356,0.0,2.541484,0.0,0.0,0.0,2.581696,0.0,1.3336227,0.0,1.1721756,0.0,0.14335659
