txn_id,sender_id,receiver_id,amount,timestamp,channel,is_fraud,victim_id,txn_hour
TXN_04336,L00592,L00141,917,2026-06-04 05:40:18,NEFT,0,,5
TXN_00065,VACC_0015,M00180,10000,2026-06-04 05:51:00,NEFT,1,VIC_0015,5
TXN_02442,VACC_0438,M00070,25999,2026-06-04 06:05:00,UPI,1,VIC_0438,6
TXN_00734,VACC_0132,M00118,15999,2026-06-04 06:08:00,UPI,1,VIC_0132,6
TXN_02443,VACC_0438,M00035,75000,2026-06-04 06:13:00,IMPS,1,VIC_0438,6
TXN_03610,L00903,L00445,284,2026-06-04 06:20:39,IMPS,0,,6
TXN_00191,VACC_0040,M00041,20999,2026-06-04 06:22:00,IMPS,1,VIC_0040,6
TXN_01813,VACC_0327,M00027,20999,2026-06-04 06:27:00,IMPS,1,VIC_0327,6
TXN_01820,VACC_0328,M00062,50999,2026-06-04 06:40:00,UPI,1,VIC_0328,6
TXN_04307,L00751,L00957,2201,2026-06-04 06:44:02,UPI,0,,6
TXN_01814,VACC_0327,M00027,10000,2026-06-04 06:49:00,IMPS,1,VIC_0327,6
TXN_00999,VACC_0177,M00086,50500,2026-06-04 06:55:00,IMPS,1,VIC_0177,6
TXN_01379,VACC_0249,M00126,15000,2026-06-04 07:00:00,UPI,1,VIC_0249,7
TXN_01000,VACC_0177,M00086,50999,2026-06-04 07:06:00,UPI,1,VIC_0177,7
TXN_02015,VACC_0364,M00067,16000,2026-06-04 07:09:00,NEFT,1,VIC_0364,7
TXN_01001,VACC_0177,M00016,20500,2026-06-04 07:13:00,UPI,1,VIC_0177,7
TXN_01821,VACC_0328,M00167,75500,2026-06-04 07:28:00,IMPS,1,VIC_0328,7
TXN_02444,VACC_0438,M00140,75500,2026-06-04 08:03:00,UPI,1,VIC_0438,8
TXN_01815,VACC_0327,M00167,100500,2026-06-04 08:13:00,UPI,1,VIC_0327,8
TXN_01816,VACC_0327,M00167,11000,2026-06-04 08:28:00,IMPS,1,VIC_0327,8
TXN_00066,VACC_0015,M00180,40500,2026-06-04 08:37:00,NEFT,1,VIC_0015,8
TXN_01380,VACC_0249,M00161,95000,2026-06-04 09:08:00,UPI,1,VIC_0249,9
TXN_01822,VACC_0328,M00097,21000,2026-06-04 09:19:00,IMPS,1,VIC_0328,9
TXN_00067,VACC_0015,M00110,50500,2026-06-04 09:29:00,IMPS,1,VIC_0015,9
TXN_01823,VACC_0328,M00132,75999,2026-06-04 09:33:00,IMPS,1,VIC_0328,9
TXN_01381,VACC_0249,M00056,16000,2026-06-04 09:49:00,UPI,1,VIC_0249,9
TXN_01002,VACC_0177,M00121,50000,2026-06-04 09:54:00,UPI,1,VIC_0177,9
TXN_01817,VACC_0327,M00132,15000,2026-06-04 10:24:00,UPI,1,VIC_0327,10
TXN_01382,VACC_0249,M00021,10500,2026-06-04 11:24:00,UPI,1,VIC_0249,11
TXN_01824,VACC_0328,M00097,100500,2026-06-04 11:35:00,IMPS,1,VIC_0328,11
TXN_01003,VACC_0177,M00086,96000,2026-06-04 11:49:00,IMPS,1,VIC_0177,11
TXN_01818,VACC_0327,M00062,10500,2026-06-04 12:22:00,UPI,1,VIC_0327,12
TXN_01819,VACC_0327,M00097,10000,2026-06-04 12:54:00,UPI,1,VIC_0327,12
TXN_01004,VACC_0177,M00086,75999,2026-06-04 13:40:00,IMPS,1,VIC_0177,13
TXN_02991,M00002,M00037,60000,2026-06-04 14:27:00,NEFT,1,,14
TXN_01825,VACC_0328,M00097,20999,2026-06-04 14:28:00,IMPS,1,VIC_0328,14
TXN_03135,M00073,M00003,25000,2026-06-04 15:12:00,UPI,1,,15
TXN_02372,VACC_0428,M00035,15999,2026-06-04 15:50:00,UPI,1,VIC_0428,15
TXN_03722,L00349,L00811,8930,2026-06-04 15:57:25,UPI,0,,15
TXN_01826,VACC_0328,M00062,95999,2026-06-04 16:00:00,UPI,1,VIC_0328,16
TXN_03083,M00157,M00192,50000,2026-06-04 16:08:00,UPI,1,,16
TXN_02373,VACC_0428,M00070,75999,2026-06-04 16:45:00,UPI,1,VIC_0428,16
TXN_04684,L00106,L00718,608,2026-06-04 17:31:27,IMPS,0,,17
TXN_04441,L00679,L00840,8645,2026-06-04 18:04:21,UPI,0,,18
TXN_04747,L00077,L00965,2034,2026-06-04 18:20:21,IMPS,0,,18
TXN_01827,VACC_0328,M00167,75500,2026-06-04 18:23:00,UPI,1,VIC_0328,18
TXN_01174,VACC_0211,M00158,20999,2026-06-04 18:42:00,UPI,1,VIC_0211,18
TXN_02374,VACC_0428,M00105,15999,2026-06-04 18:47:00,IMPS,1,VIC_0428,18
TXN_01729,VACC_0315,M00027,50000,2026-06-04 19:02:00,UPI,1,VIC_0315,19
TXN_02955,M00065,M00100,60000,2026-06-04 19:13:00,IMPS,1,,19
TXN_01175,VACC_0211,M00018,100999,2026-06-04 19:34:00,IMPS,1,VIC_0211,19
TXN_03515,L00106,L00013,2242,2026-06-04 19:59:29,NEFT,0,,19
TXN_02666,VACC_0476,M00093,10000,2026-06-04 20:15:00,UPI,1,VIC_0476,20
TXN_03776,L00531,L00012,712,2026-06-04 20:17:31,UPI,0,,20
TXN_02667,VACC_0476,M00093,100000,2026-06-04 20:30:00,NEFT,1,VIC_0476,20
TXN_03410,M00082,M00012,15000,2026-06-04 20:30:00,NEFT,1,,20
TXN_02898,M00105,M00070,25000,2026-06-04 20:42:00,IMPS,1,,20
TXN_04391,L00306,L00586,1780,2026-06-04 20:49:03,NEFT,0,,20
TXN_04359,L00994,L00153,1978,2026-06-04 21:18:34,UPI,0,,21
TXN_01730,VACC_0315,M00097,25999,2026-06-04 21:27:00,UPI,1,VIC_0315,21
TXN_02375,VACC_0428,M00070,101000,2026-06-04 21:27:00,UPI,1,VIC_0428,21
TXN_03175,M00005,M00145,15000,2026-06-04 22:35:00,UPI,1,,22
TXN_02296,VACC_0414,M00175,95500,2026-06-04 22:44:00,UPI,1,VIC_0414,22
TXN_04249,L00387,L00933,603,2026-06-04 22:45:47,UPI,0,,22
TXN_02668,VACC_0476,M00093,101000,2026-06-04 23:14:00,NEFT,1,VIC_0476,23
TXN_03629,L00287,L00894,437,2026-06-04 23:14:43,IMPS,0,,23
TXN_02757,VACC_0492,M00021,100500,2026-06-04 23:16:00,UPI,1,VIC_0492,23
TXN_03994,L00891,L00504,10883,2026-06-04 23:38:10,UPI,0,,23
TXN_00192,VACC_0041,M00076,100500,2026-06-04 23:47:00,UPI,1,VIC_0041,23
TXN_02376,VACC_0428,M00175,50500,2026-06-05 00:02:00,UPI,1,VIC_0428,0
TXN_03646,L00539,L00712,1910,2026-06-05 00:03:10,IMPS,0,,0
TXN_04495,L00314,L00603,2324,2026-06-05 00:05:11,UPI,0,,0
TXN_00193,VACC_0041,M00146,26000,2026-06-05 00:06:00,IMPS,1,VIC_0041,0
TXN_01731,VACC_0315,M00027,10999,2026-06-05 00:22:00,UPI,1,VIC_0315,0
TXN_02297,VACC_0414,M00175,10500,2026-06-05 00:30:00,IMPS,1,VIC_0414,0
TXN_00194,VACC_0041,M00146,40999,2026-06-05 00:51:00,IMPS,1,VIC_0041,0
TXN_03659,L00436,L00911,2179,2026-06-05 01:05:33,UPI,0,,1
TXN_04876,L00394,L00022,12717,2026-06-05 01:11:48,UPI,0,,1
TXN_00195,VACC_0041,M00181,100500,2026-06-05 01:12:00,UPI,1,VIC_0041,1
TXN_02298,VACC_0414,M00175,15999,2026-06-05 01:29:00,UPI,1,VIC_0414,1
TXN_04349,L00974,L00438,2179,2026-06-05 01:39:49,UPI,0,,1
TXN_03535,L00795,L00150,1796,2026-06-05 02:03:12,UPI,0,,2
TXN_02758,VACC_0492,M00056,26000,2026-06-05 02:05:00,UPI,1,VIC_0492,2
TXN_00715,VACC_0130,M00153,16000,2026-06-05 02:06:00,UPI,1,VIC_0130,2
TXN_02669,VACC_0476,M00163,100000,2026-06-05 02:11:00,UPI,1,VIC_0476,2
TXN_00716,VACC_0130,M00188,21000,2026-06-05 02:38:00,UPI,1,VIC_0130,2
TXN_04066,L00651,L00706,2306,2026-06-05 02:39:42,UPI,0,,2
TXN_00196,VACC_0041,M00076,20999,2026-06-05 02:41:00,IMPS,1,VIC_0041,2
TXN_02882,M00067,M00172,35000,2026-06-05 02:51:00,UPI,1,,2
TXN_02377,VACC_0428,M00105,25000,2026-06-05 02:54:00,IMPS,1,VIC_0428,2
TXN_02299,VACC_0414,M00070,95999,2026-06-05 02:57:00,UPI,1,VIC_0414,2
TXN_03472,M00175,M00105,15000,2026-06-05 03:07:00,IMPS,1,,3
TXN_04237,L00920,L00687,6730,2026-06-05 03:27:43,UPI,0,,3
TXN_03320,M00199,M00129,25000,2026-06-05 03:28:00,IMPS,1,,3
TXN_02300,VACC_0414,M00035,40500,2026-06-05 03:31:00,UPI,1,VIC_0414,3
TXN_00358,VACC_0071,M00148,100999,2026-06-05 03:36:00,NEFT,1,VIC_0071,3
TXN_02670,VACC_0476,M00128,75999,2026-06-05 03:47:00,UPI,1,VIC_0476,3
TXN_02378,VACC_0428,M00035,96000,2026-06-05 03:48:00,UPI,1,VIC_0428,3
TXN_02759,VACC_0492,M00196,15500,2026-06-05 03:51:00,UPI,1,VIC_0492,3
TXN_03365,M00166,M00131,15000,2026-06-05 03:52:00,UPI,1,,3
TXN_02379,VACC_0428,M00035,11000,2026-06-05 03:56:00,IMPS,1,VIC_0428,3
TXN_02721,VACC_0486,M00166,100500,2026-06-05 04:13:00,IMPS,1,VIC_0486,4
TXN_00717,VACC_0130,M00153,20000,2026-06-05 04:27:00,UPI,1,VIC_0130,4
TXN_04110,L00276,L00767,9617,2026-06-05 04:35:27,NEFT,0,,4
TXN_02103,VACC_0378,M00138,96000,2026-06-05 04:54:00,UPI,1,VIC_0378,4
TXN_02380,VACC_0428,M00070,40500,2026-06-05 05:04:00,UPI,1,VIC_0428,5
TXN_03130,M00134,M00029,50000,2026-06-05 05:10:00,NEFT,1,,5
TXN_02760,VACC_0492,M00126,96000,2026-06-05 05:12:00,NEFT,1,VIC_0492,5
TXN_02104,VACC_0378,M00173,50500,2026-06-05 05:20:00,IMPS,1,VIC_0378,5
TXN_00359,VACC_0071,M00043,20500,2026-06-05 05:25:00,UPI,1,VIC_0071,5
TXN_03781,L00133,L00550,1294,2026-06-05 05:33:12,UPI,0,,5
TXN_00197,VACC_0041,M00111,20999,2026-06-05 05:37:00,UPI,1,VIC_0041,5
TXN_02671,VACC_0476,M00198,95500,2026-06-05 05:39:00,IMPS,1,VIC_0476,5
TXN_02105,VACC_0378,M00068,75000,2026-06-05 06:05:00,IMPS,1,VIC_0378,6
TXN_04655,L00946,L00760,6313,2026-06-05 06:08:07,UPI,0,,6
TXN_00198,VACC_0041,M00006,100000,2026-06-05 06:14:00,UPI,1,VIC_0041,6
TXN_04995,L00143,L00302,1639,2026-06-05 06:15:17,IMPS,0,,6
TXN_02301,VACC_0414,M00035,95000,2026-06-05 06:20:00,UPI,1,VIC_0414,6
TXN_04405,L00552,L00731,11131,2026-06-05 06:20:43,IMPS,0,,6
TXN_03109,M00061,M00166,15000,2026-06-05 06:27:00,IMPS,1,,6
TXN_02672,VACC_0476,M00058,21000,2026-06-05 06:54:00,UPI,1,VIC_0476,6
TXN_00199,VACC_0041,M00041,76000,2026-06-05 06:59:00,NEFT,1,VIC_0041,6
TXN_00718,VACC_0130,M00083,20000,2026-06-05 07:09:00,NEFT,1,VIC_0130,7
TXN_00747,VACC_0138,M00014,10000,2026-06-05 07:11:00,IMPS,1,VIC_0138,7
TXN_02761,VACC_0492,M00161,15999,2026-06-05 07:38:00,UPI,1,VIC_0492,7
TXN_00200,VACC_0041,M00076,15500,2026-06-05 07:53:00,UPI,1,VIC_0041,7
TXN_02106,VACC_0378,M00033,20500,2026-06-05 08:00:00,UPI,1,VIC_0378,8
TXN_02673,VACC_0476,M00198,25000,2026-06-05 08:17:00,UPI,1,VIC_0476,8
TXN_02302,VACC_0414,M00140,95999,2026-06-05 08:26:00,UPI,1,VIC_0414,8
TXN_00719,VACC_0130,M00153,40500,2026-06-05 08:46:00,UPI,1,VIC_0130,8
TXN_00748,VACC_0138,M00084,100500,2026-06-05 08:51:00,UPI,1,VIC_0138,8
TXN_00749,VACC_0138,M00014,100000,2026-06-05 09:06:00,UPI,1,VIC_0138,9
TXN_00720,VACC_0130,M00188,15500,2026-06-05 09:42:00,UPI,1,VIC_0130,9
TXN_00201,VACC_0041,M00076,10500,2026-06-05 09:43:00,UPI,1,VIC_0041,9
TXN_00202,VACC_0041,M00076,40500,2026-06-05 09:49:00,UPI,1,VIC_0041,9
TXN_02674,VACC_0476,M00058,20500,2026-06-05 09:54:00,UPI,1,VIC_0476,9
TXN_00721,VACC_0130,M00013,100999,2026-06-05 09:58:00,UPI,1,VIC_0130,9
TXN_02303,VACC_0414,M00175,15500,2026-06-05 10:02:00,UPI,1,VIC_0414,10
TXN_00203,VACC_0041,M00006,15999,2026-06-05 10:04:00,NEFT,1,VIC_0041,10
TXN_02762,VACC_0492,M00056,51000,2026-06-05 10:05:00,UPI,1,VIC_0492,10
TXN_00722,VACC_0130,M00048,50999,2026-06-05 10:19:00,IMPS,1,VIC_0130,10
TXN_00750,VACC_0138,M00049,21000,2026-06-05 10:26:00,UPI,1,VIC_0138,10
TXN_00723,VACC_0130,M00188,15999,2026-06-05 10:51:00,UPI,1,VIC_0130,10
TXN_00724,VACC_0130,M00048,10999,2026-06-05 11:18:00,UPI,1,VIC_0130,11
TXN_02763,VACC_0492,M00196,95500,2026-06-05 11:50:00,UPI,1,VIC_0492,11
TXN_00751,VACC_0138,M00049,101000,2026-06-05 12:03:00,UPI,1,VIC_0138,12
TXN_00752,VACC_0138,M00049,20500,2026-06-05 13:20:00,UPI,1,VIC_0138,13
TXN_00725,VACC_0130,M00153,11000,2026-06-05 14:05:00,UPI,1,VIC_0130,14
TXN_03305,M00053,M00158,60000,2026-06-05 14:07:00,IMPS,1,,14
TXN_02831,M00113,M00183,25000,2026-06-05 14:08:00,IMPS,1,,14
TXN_00726,VACC_0130,M00153,75999,2026-06-05 14:19:00,UPI,1,VIC_0130,14
TXN_03352,M00106,M00071,15000,2026-06-05 15:03:00,UPI,1,,15
TXN_04438,L00621,L00552,277,2026-06-05 15:10:07,IMPS,0,,15
TXN_03450,M00166,M00026,25000,2026-06-05 15:15:00,NEFT,1,,15
TXN_04287,L00697,L00467,11397,2026-06-05 15:39:52,IMPS,0,,15
TXN_00753,VACC_0138,M00049,15500,2026-06-05 15:48:00,UPI,1,VIC_0138,15
TXN_00879,VACC_0163,M00121,16000,2026-06-05 15:57:00,UPI,1,VIC_0163,15
TXN_03888,L00316,L00455,1182,2026-06-05 16:16:27,UPI,0,,16
TXN_00727,VACC_0130,M00188,15500,2026-06-05 16:39:00,UPI,1,VIC_0130,16
TXN_00880,VACC_0163,M00016,100000,2026-06-05 17:19:00,UPI,1,VIC_0163,17
TXN_02866,M00145,M00040,35000,2026-06-05 17:23:00,IMPS,1,,17
TXN_00728,VACC_0130,M00118,20000,2026-06-05 17:32:00,UPI,1,VIC_0130,17
TXN_04823,L00302,L00333,33150,2026-06-05 17:58:41,IMPS,0,,17
TXN_04776,L00996,L00711,9715,2026-06-05 18:13:02,UPI,0,,18
TXN_04112,L00767,L00408,1168,2026-06-05 18:18:29,UPI,0,,18
TXN_00754,VACC_0138,M00154,25000,2026-06-05 18:19:00,UPI,1,VIC_0138,18
TXN_02841,M00168,M00063,15000,2026-06-05 18:27:00,IMPS,1,,18
TXN_03077,M00018,M00158,25000,2026-06-05 18:30:00,IMPS,1,,18
TXN_00881,VACC_0163,M00016,10000,2026-06-05 18:57:00,UPI,1,VIC_0163,18
TXN_04455,L00666,L00926,11429,2026-06-05 19:44:35,UPI,0,,19
TXN_03045,M00195,M00125,15000,2026-06-05 19:57:00,IMPS,1,,19
TXN_03010,M00124,M00159,50000,2026-06-05 19:59:00,UPI,1,,19
TXN_00755,VACC_0138,M00119,15999,2026-06-05 20:05:00,UPI,1,VIC_0138,20
TXN_04443,L00038,L00193,10072,2026-06-05 20:11:41,UPI,0,,20
TXN_03377,M00078,M00183,50000,2026-06-05 20:14:00,IMPS,1,,20
TXN_02186,VACC_0394,M00104,10000,2026-06-05 20:20:00,IMPS,1,VIC_0394,20
TXN_03812,L00729,L00812,2366,2026-06-05 20:39:52,UPI,0,,20
TXN_00756,VACC_0138,M00119,75000,2026-06-05 21:37:00,UPI,1,VIC_0138,21
TXN_00882,VACC_0163,M00051,40500,2026-06-05 21:56:00,UPI,1,VIC_0163,21
TXN_00029,VACC_0007,M00074,95500,2026-06-05 22:18:00,UPI,1,VIC_0007,22
TXN_04415,L00820,L00322,14945,2026-06-05 22:20:48,UPI,0,,22
TXN_02557,VACC_0457,M00004,50999,2026-06-05 22:27:00,UPI,1,VIC_0457,22
TXN_00364,VACC_0073,M00078,10000,2026-06-05 22:34:00,UPI,1,VIC_0073,22
TXN_02187,VACC_0394,M00139,15500,2026-06-05 22:56:00,UPI,1,VIC_0394,22
TXN_03122,M00133,M00063,25000,2026-06-05 23:14:00,IMPS,1,,23
TXN_00883,VACC_0163,M00016,21000,2026-06-05 23:16:00,NEFT,1,VIC_0163,23
TXN_04918,L00733,L00843,10944,2026-06-05 23:20:01,UPI,0,,23
TXN_03517,L00070,L00608,1361,2026-06-05 23:55:00,IMPS,0,,23
TXN_01171,VACC_0209,M00088,10000,2026-06-06 00:03:00,IMPS,1,VIC_0209,0
TXN_03181,M00149,M00009,60000,2026-06-06 00:12:00,IMPS,1,,0
TXN_02188,VACC_0394,M00034,10500,2026-06-06 00:21:00,IMPS,1,VIC_0394,0
TXN_04911,L00233,L00438,9758,2026-06-06 00:25:48,IMPS,0,,0
TXN_02558,VACC_0457,M00144,75999,2026-06-06 00:28:00,UPI,1,VIC_0457,0
TXN_03706,L00414,L00969,218,2026-06-06 00:38:46,UPI,0,,0
TXN_00030,VACC_0007,M00074,20999,2026-06-06 00:40:00,IMPS,1,VIC_0007,0
TXN_04568,L00678,L00974,1065,2026-06-06 01:09:05,UPI,0,,1
TXN_00031,VACC_0007,M00179,50999,2026-06-06 01:10:00,IMPS,1,VIC_0007,1
TXN_01172,VACC_0209,M00018,41000,2026-06-06 01:12:00,UPI,1,VIC_0209,1
TXN_03326,M00064,M00029,15000,2026-06-06 01:26:00,IMPS,1,,1
TXN_00365,VACC_0073,M00183,40500,2026-06-06 01:31:00,IMPS,1,VIC_0073,1
TXN_00032,VACC_0007,M00004,16000,2026-06-06 01:32:00,UPI,1,VIC_0007,1
TXN_00884,VACC_0163,M00156,50500,2026-06-06 01:34:00,IMPS,1,VIC_0163,1
TXN_03435,M00101,M00171,25000,2026-06-06 01:35:00,NEFT,1,,1
TXN_03731,L00143,L00592,26051,2026-06-06 01:38:16,UPI,0,,1
TXN_02559,VACC_0457,M00004,25500,2026-06-06 01:48:00,IMPS,1,VIC_0457,1
TXN_01705,VACC_0309,M00096,15500,2026-06-06 01:53:00,IMPS,1,VIC_0309,1
TXN_02560,VACC_0457,M00144,16000,2026-06-06 02:06:00,UPI,1,VIC_0457,2
TXN_00033,VACC_0007,M00144,95500,2026-06-06 02:10:00,UPI,1,VIC_0007,2
TXN_00366,VACC_0073,M00078,75000,2026-06-06 02:11:00,NEFT,1,VIC_0073,2
TXN_04459,L00693,L00436,3328,2026-06-06 02:30:04,IMPS,0,,2
TXN_00885,VACC_0163,M00156,96000,2026-06-06 02:35:00,IMPS,1,VIC_0163,2
TXN_03893,L00952,L00256,2450,2026-06-06 03:08:21,UPI,0,,3
TXN_01706,VACC_0309,M00026,15999,2026-06-06 03:09:00,UPI,1,VIC_0309,3
TXN_02846,M00031,M00136,25000,2026-06-06 03:10:00,IMPS,1,,3
TXN_03637,L00630,L00067,2526,2026-06-06 03:17:54,IMPS,0,,3
TXN_04855,L00836,L00884,4306,2026-06-06 03:21:02,UPI,0,,3
TXN_00886,VACC_0163,M00121,11000,2026-06-06 03:22:00,UPI,1,VIC_0163,3
TXN_00887,VACC_0163,M00016,100000,2026-06-06 03:29:00,UPI,1,VIC_0163,3
TXN_01479,VACC_0269,M00091,11000,2026-06-06 03:31:00,UPI,1,VIC_0269,3
TXN_03003,M00063,M00168,35000,2026-06-06 03:53:00,IMPS,1,,3
TXN_02814,M00011,M00116,15000,2026-06-06 04:35:00,IMPS,1,,4
TXN_03829,L00644,L00551,2069,2026-06-06 04:35:05,IMPS,0,,4
TXN_00034,VACC_0007,M00109,41000,2026-06-06 04:37:00,IMPS,1,VIC_0007,4
TXN_00367,VACC_0073,M00148,50500,2026-06-06 04:38:00,IMPS,1,VIC_0073,4
TXN_02561,VACC_0457,M00004,11000,2026-06-06 04:42:00,NEFT,1,VIC_0457,4
TXN_01480,VACC_0269,M00161,50000,2026-06-06 04:53:00,UPI,1,VIC_0269,4
TXN_04267,L00977,L00390,4774,2026-06-06 05:08:24,IMPS,0,,5
TXN_01707,VACC_0309,M00026,50500,2026-06-06 06:04:00,IMPS,1,VIC_0309,6
TXN_03665,L00770,L00087,1184,2026-06-06 06:18:06,UPI,0,,6
TXN_03248,M00003,M00108,25000,2026-06-06 06:27:00,UPI,1,,6
TXN_02544,VACC_0454,M00003,96000,2026-06-06 06:29:00,UPI,1,VIC_0454,6
TXN_03588,L00203,L00291,1660,2026-06-06 06:30:02,NEFT,0,,6
TXN_02562,VACC_0457,M00074,50500,2026-06-06 06:44:00,UPI,1,VIC_0457,6
TXN_04782,L00077,L00170,598,2026-06-06 06:55:40,UPI,0,,6
TXN_01481,VACC_0269,M00161,40999,2026-06-06 07:02:00,UPI,1,VIC_0269,7
TXN_00368,VACC_0073,M00148,20500,2026-06-06 07:18:00,UPI,1,VIC_0073,7
TXN_02657,VACC_0474,M00120,15500,2026-06-06 07:21:00,IMPS,1,VIC_0474,7
TXN_00035,VACC_0007,M00144,50999,2026-06-06 07:32:00,UPI,1,VIC_0007,7
TXN_02545,VACC_0454,M00038,21000,2026-06-06 08:00:00,UPI,1,VIC_0454,8
TXN_00036,VACC_0007,M00179,40000,2026-06-06 08:23:00,UPI,1,VIC_0007,8
TXN_02658,VACC_0474,M00050,15000,2026-06-06 08:42:00,NEFT,1,VIC_0474,8
TXN_01708,VACC_0309,M00026,41000,2026-06-06 08:45:00,UPI,1,VIC_0309,8
TXN_01482,VACC_0269,M00126,25500,2026-06-06 08:56:00,IMPS,1,VIC_0269,8
TXN_02563,VACC_0457,M00004,25000,2026-06-06 09:20:00,IMPS,1,VIC_0457,9
TXN_02659,VACC_0474,M00015,25999,2026-06-06 09:29:00,UPI,1,VIC_0474,9
TXN_00037,VACC_0007,M00004,100999,2026-06-06 10:23:00,IMPS,1,VIC_0007,10
TXN_02660,VACC_0474,M00120,100000,2026-06-06 10:39:00,UPI,1,VIC_0474,10
TXN_01483,VACC_0269,M00056,15000,2026-06-06 10:52:00,IMPS,1,VIC_0269,10
TXN_01709,VACC_0309,M00026,95500,2026-06-06 10:56:00,UPI,1,VIC_0309,10
TXN_01484,VACC_0269,M00126,50999,2026-06-06 11:17:00,NEFT,1,VIC_0269,11
TXN_02564,VACC_0457,M00109,75000,2026-06-06 11:43:00,IMPS,1,VIC_0457,11
TXN_01485,VACC_0269,M00161,10999,2026-06-06 12:44:00,UPI,1,VIC_0269,12
TXN_01710,VACC_0309,M00166,25999,2026-06-06 12:54:00,UPI,1,VIC_0309,12
TXN_02661,VACC_0474,M00190,40000,2026-06-06 13:17:00,IMPS,1,VIC_0474,13
TXN_02662,VACC_0474,M00155,50999,2026-06-06 13:32:00,UPI,1,VIC_0474,13
TXN_01486,VACC_0269,M00021,25999,2026-06-06 14:00:00,UPI,1,VIC_0269,14
TXN_02565,VACC_0457,M00144,10000,2026-06-06 14:40:00,UPI,1,VIC_0457,14
TXN_02566,VACC_0457,M00179,40000,2026-06-06 14:45:00,UPI,1,VIC_0457,14
TXN_01487,VACC_0269,M00126,41000,2026-06-06 14:57:00,UPI,1,VIC_0269,14
TXN_04480,L00417,L00068,3403,2026-06-06 15:12:37,UPI,0,,15
TXN_04243,L00709,L00341,14691,2026-06-06 15:17:26,IMPS,0,,15
TXN_03342,M00174,M00104,60000,2026-06-06 15:22:00,UPI,1,,15
TXN_04736,L00394,L00090,2171,2026-06-06 15:29:50,IMPS,0,,15
TXN_03916,L00238,L00219,11985,2026-06-06 15:30:04,UPI,0,,15
TXN_03245,M00146,M00006,35000,2026-06-06 15:40:00,UPI,1,,15
TXN_01488,VACC_0269,M00021,100999,2026-06-06 15:57:00,UPI,1,VIC_0269,15
TXN_03108,M00199,M00024,35000,2026-06-06 16:20:00,IMPS,1,,16
TXN_04407,L00668,L00128,2107,2026-06-06 16:20:12,IMPS,0,,16
TXN_04216,L00816,L00090,6789,2026-06-06 16:37:05,IMPS,0,,16
TXN_04297,L00869,L00724,2820,2026-06-06 16:49:43,UPI,0,,16
TXN_04299,L00647,L00849,5426,2026-06-06 17:01:05,UPI,0,,17
TXN_00814,VACC_0149,M00121,10000,2026-06-06 17:17:00,UPI,1,VIC_0149,17
TXN_02368,VACC_0426,M00140,41000,2026-06-06 17:34:00,NEFT,1,VIC_0426,17
TXN_04067,L00378,L00714,2295,2026-06-06 17:34:32,IMPS,0,,17
TXN_03699,L00876,L00771,5048,2026-06-06 17:41:20,UPI,0,,17
TXN_04061,L00981,L00262,1903,2026-06-06 18:00:20,NEFT,0,,18
TXN_04760,L00574,L00999,1187,2026-06-06 18:09:36,IMPS,0,,18
TXN_04346,L00105,L00695,764,2026-06-06 18:13:39,NEFT,0,,18
TXN_03057,M00093,M00128,60000,2026-06-06 18:44:00,NEFT,1,,18
TXN_03983,L00211,L00553,719,2026-06-06 18:48:54,UPI,0,,18
TXN_00815,VACC_0149,M00191,75000,2026-06-06 19:36:00,UPI,1,VIC_0149,19
TXN_02904,M00178,M00073,35000,2026-06-06 19:44:00,NEFT,1,,19
TXN_03005,M00113,M00008,15000,2026-06-06 19:46:00,UPI,1,,19
TXN_00816,VACC_0149,M00191,95999,2026-06-06 19:50:00,UPI,1,VIC_0149,19
TXN_02871,M00138,M00103,25000,2026-06-06 20:25:00,IMPS,1,,20
TXN_04248,L00660,L00352,1913,2026-06-06 20:40:36,IMPS,0,,20
TXN_01212,VACC_0218,M00158,10000,2026-06-06 20:41:00,IMPS,1,VIC_0218,20
TXN_02083,VACC_0376,M00138,20500,2026-06-06 21:09:00,UPI,1,VIC_0376,21
TXN_04509,L00992,L00808,2047,2026-06-06 21:18:15,UPI,0,,21
TXN_00817,VACC_0149,M00051,50000,2026-06-06 21:22:00,UPI,1,VIC_0149,21
TXN_02084,VACC_0376,M00103,26000,2026-06-06 21:23:00,IMPS,1,VIC_0376,21
TXN_03220,M00052,M00192,15000,2026-06-06 21:34:00,IMPS,1,,21
TXN_02085,VACC_0376,M00103,95999,2026-06-06 22:12:00,UPI,1,VIC_0376,22
TXN_00818,VACC_0149,M00016,25000,2026-06-06 22:13:00,UPI,1,VIC_0149,22
TXN_04825,L00836,L00011,723,2026-06-06 22:16:53,UPI,0,,22
TXN_02086,VACC_0376,M00138,20999,2026-06-06 22:20:00,UPI,1,VIC_0376,22
TXN_04335,L00671,L00168,7076,2026-06-06 22:25:56,IMPS,0,,22
TXN_03339,M00083,M00013,60000,2026-06-06 23:04:00,IMPS,1,,23
TXN_02087,VACC_0376,M00068,95500,2026-06-06 23:28:00,IMPS,1,VIC_0376,23
TXN_01213,VACC_0218,M00158,50999,2026-06-06 23:40:00,UPI,1,VIC_0218,23
TXN_04235,L00264,L00682,34884,2026-06-07 00:05:16,IMPS,0,,0
TXN_04355,L00968,L00054,1531,2026-06-07 00:05:59,IMPS,0,,0
TXN_00819,VACC_0149,M00086,40999,2026-06-07 00:06:00,UPI,1,VIC_0149,0
