account_id,account_type,account_age_days,kyc_match_score,device_id,avg_monthly_income,risk_label,city,syndicate_id
VACC_0111,SAVINGS,1511,0.99,DEV_VIC_0111,87425,0,Kochi,
VACC_0112,SAVINGS,504,0.94,DEV_VIC_0112,62662,0,Hyderabad,
VACC_0113,SAVINGS,1400,0.92,DEV_VIC_0113,144319,0,Gurugram,
VACC_0114,SAVINGS,1494,0.93,DEV_VIC_0114,171074,0,Kolar,
VACC_0115,SAVINGS,1457,0.98,DEV_VIC_0115,140614,0,Kolkata,
VACC_0116,SAVINGS,1293,0.94,DEV_VIC_0116,161352,0,Coimbatore,
VACC_0117,SAVINGS,1417,0.96,DEV_VIC_0117,138158,0,Jamtara,
VACC_0118,SAVINGS,996,0.97,DEV_VIC_0118,132084,0,Noida,
VACC_0119,SAVINGS,2494,0.93,DEV_VIC_0119,44333,0,Mumbai,
VACC_0120,SAVINGS,1084,0.99,DEV_VIC_0120,176970,0,Kolkata,
VACC_0121,SAVINGS,426,0.9,DEV_VIC_0121,36929,0,Coimbatore,
VACC_0122,SAVINGS,1238,0.99,DEV_VIC_0122,70444,0,Bengaluru,
VACC_0123,SAVINGS,476,1.0,DEV_VIC_0123,61714,0,Jamtara,
VACC_0124,SAVINGS,1251,0.96,DEV_VIC_0124,174817,0,Mewat,
VACC_0125,SAVINGS,884,0.94,DEV_VIC_0125,149266,0,Jamtara,
VACC_0126,SAVINGS,1969,1.0,DEV_VIC_0126,174652,0,Kochi,
VACC_0127,SAVINGS,1420,0.97,DEV_VIC_0127,108260,0,Chennai,
VACC_0128,SAVINGS,1417,0.98,DEV_VIC_0128,86747,0,Kolkata,
VACC_0129,SAVINGS,1269,0.92,DEV_VIC_0129,177207,0,Chennai,
VACC_0130,SAVINGS,794,0.94,DEV_VIC_0130,136344,0,Chennai,
VACC_0131,SAVINGS,1688,0.9,DEV_VIC_0131,38152,0,Mumbai,
VACC_0132,SAVINGS,2030,0.89,DEV_VIC_0132,38493,0,Jamtara,
VACC_0133,SAVINGS,395,0.95,DEV_VIC_0133,169314,0,Mumbai,
VACC_0134,SAVINGS,1342,0.92,DEV_VIC_0134,102470,0,Hyderabad,
VACC_0135,SAVINGS,1494,0.97,DEV_VIC_0135,139780,0,Kochi,
VACC_0136,SAVINGS,1047,0.92,DEV_VIC_0136,142927,0,Mumbai,
VACC_0137,SAVINGS,2155,0.92,DEV_VIC_0137,110219,0,Coimbatore,
VACC_0138,SAVINGS,761,0.88,DEV_VIC_0138,125239,0,Kolkata,
VACC_0139,SAVINGS,1953,0.92,DEV_VIC_0139,88544,0,Kochi,
VACC_0140,SAVINGS,2397,0.97,DEV_VIC_0140,67319,0,Noida,
VACC_0141,SAVINGS,1742,0.93,DEV_VIC_0141,51646,0,Hyderabad,
VACC_0142,SAVINGS,980,0.88,DEV_VIC_0142,126557,0,Noida,
VACC_0143,SAVINGS,2378,0.91,DEV_VIC_0143,140405,0,Jamtara,
VACC_0144,SAVINGS,1256,0.95,DEV_VIC_0144,162296,0,Kochi,
VACC_0145,SAVINGS,1717,0.9,DEV_VIC_0145,137605,0,Mewat,
VACC_0146,SAVINGS,1663,0.93,DEV_VIC_0146,144354,0,Nellore,
VACC_0147,SAVINGS,692,0.96,DEV_VIC_0147,171824,0,Coimbatore,
VACC_0148,SAVINGS,2438,0.93,DEV_VIC_0148,108773,0,Nellore,
VACC_0149,SAVINGS,531,0.97,DEV_VIC_0149,51827,0,Bengaluru,
VACC_0150,SAVINGS,593,0.97,DEV_VIC_0150,64952,0,Kochi,
VACC_0151,SAVINGS,1155,0.93,DEV_VIC_0151,56682,0,Chennai,
VACC_0152,SAVINGS,1460,0.91,DEV_VIC_0152,124204,0,Kolkata,
VACC_0153,SAVINGS,1670,0.95,DEV_VIC_0153,140839,0,Noida,
VACC_0154,SAVINGS,2007,0.93,DEV_VIC_0154,103185,0,Kochi,
VACC_0155,SAVINGS,2142,0.89,DEV_VIC_0155,166759,0,Bengaluru,
VACC_0156,SAVINGS,2076,0.94,DEV_VIC_0156,114877,0,Gurugram,
VACC_0157,SAVINGS,1757,0.98,DEV_VIC_0157,165667,0,Mumbai,
VACC_0158,SAVINGS,470,0.97,DEV_VIC_0158,117935,0,Chennai,
VACC_0159,SAVINGS,1460,0.95,DEV_VIC_0159,42251,0,Noida,
VACC_0160,SAVINGS,810,0.91,DEV_VIC_0160,167226,0,Hyderabad,
VACC_0161,SAVINGS,1138,0.94,DEV_VIC_0161,170233,0,Kolkata,
VACC_0162,SAVINGS,1666,0.99,DEV_VIC_0162,98476,0,Nellore,
VACC_0163,SAVINGS,1492,0.89,DEV_VIC_0163,123443,0,Coimbatore,
VACC_0164,SAVINGS,1782,0.97,DEV_VIC_0164,63070,0,Nellore,
VACC_0165,SAVINGS,443,0.94,DEV_VIC_0165,157969,0,Mumbai,
VACC_0166,SAVINGS,590,0.97,DEV_VIC_0166,92838,0,Kolar,
VACC_0167,SAVINGS,1106,0.93,DEV_VIC_0167,34234,0,Bengaluru,
VACC_0168,SAVINGS,1068,0.95,DEV_VIC_0168,46422,0,Nellore,
VACC_0169,SAVINGS,979,0.92,DEV_VIC_0169,174331,0,Kolkata,
VACC_0170,SAVINGS,1199,0.91,DEV_VIC_0170,137634,0,Noida,
VACC_0171,SAVINGS,1329,1.0,DEV_VIC_0171,30730,0,Nellore,
VACC_0172,SAVINGS,2441,0.99,DEV_VIC_0172,41794,0,Mewat,
VACC_0173,SAVINGS,1518,0.88,DEV_VIC_0173,91034,0,Hyderabad,
VACC_0174,SAVINGS,1794,0.97,DEV_VIC_0174,132708,0,Gurugram,
VACC_0175,SAVINGS,1562,0.98,DEV_VIC_0175,125289,0,Kolar,
VACC_0176,SAVINGS,1192,0.9,DEV_VIC_0176,168759,0,Chennai,
VACC_0177,SAVINGS,2108,0.99,DEV_VIC_0177,174841,0,Kolkata,
VACC_0178,SAVINGS,2476,0.92,DEV_VIC_0178,70328,0,Kolar,
VACC_0179,SAVINGS,1198,0.96,DEV_VIC_0179,153815,0,Mewat,
VACC_0180,SAVINGS,1929,0.9,DEV_VIC_0180,148512,0,Nellore,
VACC_0181,SAVINGS,1825,0.95,DEV_VIC_0181,76337,0,Noida,
VACC_0182,SAVINGS,1781,0.95,DEV_VIC_0182,50103,0,Nellore,
VACC_0183,SAVINGS,1197,0.93,DEV_VIC_0183,172072,0,Hyderabad,
VACC_0184,SAVINGS,562,0.94,DEV_VIC_0184,35566,0,Coimbatore,
VACC_0185,SAVINGS,1928,0.99,DEV_VIC_0185,166164,0,Mumbai,
VACC_0186,SAVINGS,1044,0.92,DEV_VIC_0186,62341,0,Nellore,
VACC_0187,SAVINGS,595,0.97,DEV_VIC_0187,60136,0,Bengaluru,
VACC_0188,SAVINGS,2481,0.91,DEV_VIC_0188,172839,0,Noida,
VACC_0189,SAVINGS,975,0.95,DEV_VIC_0189,86551,0,Jamtara,
VACC_0190,SAVINGS,1037,0.91,DEV_VIC_0190,89948,0,Gurugram,
VACC_0191,SAVINGS,395,0.94,DEV_VIC_0191,68666,0,Gurugram,
VACC_0192,SAVINGS,981,0.88,DEV_VIC_0192,37426,0,Mumbai,
VACC_0193,SAVINGS,465,0.98,DEV_VIC_0193,31992,0,Hyderabad,
VACC_0194,SAVINGS,1305,0.99,DEV_VIC_0194,137055,0,Noida,
VACC_0195,SAVINGS,402,0.96,DEV_VIC_0195,48837,0,Noida,
VACC_0196,SAVINGS,2021,0.97,DEV_VIC_0196,102793,0,Mewat,
VACC_0197,SAVINGS,1711,0.96,DEV_VIC_0197,55857,0,Chennai,
VACC_0198,SAVINGS,377,0.91,DEV_VIC_0198,121166,0,Jamtara,
VACC_0199,SAVINGS,1189,1.0,DEV_VIC_0199,107754,0,Bengaluru,
VACC_0200,SAVINGS,2382,0.96,DEV_VIC_0200,67979,0,Hyderabad,
VACC_0201,SAVINGS,1314,0.98,DEV_VIC_0201,176842,0,Kolkata,
VACC_0202,SAVINGS,1803,0.9,DEV_VIC_0202,140253,0,Nellore,
VACC_0203,SAVINGS,2334,0.96,DEV_VIC_0203,152252,0,Coimbatore,
VACC_0204,SAVINGS,696,0.92,DEV_VIC_0204,30094,0,Coimbatore,
VACC_0205,SAVINGS,1989,0.89,DEV_VIC_0205,43608,0,Chennai,
VACC_0206,SAVINGS,1092,0.89,DEV_VIC_0206,97125,0,Bengaluru,
VACC_0207,SAVINGS,1364,0.97,DEV_VIC_0207,45174,0,Kolar,
VACC_0208,SAVINGS,1977,1.0,DEV_VIC_0208,165430,0,Coimbatore,
VACC_0209,SAVINGS,1915,0.91,DEV_VIC_0209,125880,0,Coimbatore,
VACC_0210,SAVINGS,578,0.92,DEV_VIC_0210,144472,0,Jamtara,
VACC_0211,SAVINGS,1342,0.9,DEV_VIC_0211,159989,0,Bengaluru,
VACC_0212,SAVINGS,817,0.9,DEV_VIC_0212,94131,0,Nellore,
VACC_0213,SAVINGS,1388,0.89,DEV_VIC_0213,97990,0,Noida,
VACC_0214,SAVINGS,1467,0.94,DEV_VIC_0214,152193,0,Hyderabad,
VACC_0215,SAVINGS,765,0.94,DEV_VIC_0215,84223,0,Kolar,
VACC_0216,SAVINGS,969,0.93,DEV_VIC_0216,157230,0,Bengaluru,
VACC_0217,SAVINGS,1828,0.94,DEV_VIC_0217,103546,0,Mumbai,
VACC_0218,SAVINGS,2138,0.89,DEV_VIC_0218,113128,0,Gurugram,
VACC_0219,SAVINGS,1461,0.92,DEV_VIC_0219,103789,0,Coimbatore,
VACC_0220,SAVINGS,2429,0.99,DEV_VIC_0220,166252,0,Kolkata,
VACC_0221,SAVINGS,977,0.94,DEV_VIC_0221,113616,0,Mewat,
VACC_0222,SAVINGS,1206,0.91,DEV_VIC_0222,172392,0,Hyderabad,
VACC_0223,SAVINGS,1223,0.97,DEV_VIC_0223,55580,0,Hyderabad,
VACC_0224,SAVINGS,586,0.92,DEV_VIC_0224,35273,0,Mewat,
VACC_0225,SAVINGS,1660,0.99,DEV_VIC_0225,73554,0,Kolkata,
VACC_0226,SAVINGS,2410,0.92,DEV_VIC_0226,97095,0,Noida,
VACC_0227,SAVINGS,2173,0.9,DEV_VIC_0227,104627,0,Nellore,
VACC_0228,SAVINGS,1671,0.97,DEV_VIC_0228,60898,0,Kolkata,
VACC_0229,SAVINGS,801,0.88,DEV_VIC_0229,92839,0,Chennai,
VACC_0230,SAVINGS,2354,0.91,DEV_VIC_0230,138415,0,Nellore,
VACC_0231,SAVINGS,1489,0.9,DEV_VIC_0231,141299,0,Kolkata,
VACC_0232,SAVINGS,601,0.98,DEV_VIC_0232,59729,0,Gurugram,
VACC_0233,SAVINGS,1131,0.97,DEV_VIC_0233,77883,0,Bengaluru,
VACC_0234,SAVINGS,1355,0.91,DEV_VIC_0234,70129,0,Mumbai,
VACC_0235,SAVINGS,860,0.89,DEV_VIC_0235,117491,0,Mewat,
VACC_0236,SAVINGS,2437,0.92,DEV_VIC_0236,35197,0,Noida,
VACC_0237,SAVINGS,2302,0.99,DEV_VIC_0237,104031,0,Hyderabad,
VACC_0238,SAVINGS,684,0.88,DEV_VIC_0238,139295,0,Noida,
VACC_0239,SAVINGS,2498,0.89,DEV_VIC_0239,47046,0,Nellore,
VACC_0240,SAVINGS,1623,1.0,DEV_VIC_0240,150341,0,Mewat,
VACC_0241,SAVINGS,1363,0.94,DEV_VIC_0241,75010,0,Nellore,
VACC_0242,SAVINGS,760,0.95,DEV_VIC_0242,130044,0,Nellore,
VACC_0243,SAVINGS,905,0.94,DEV_VIC_0243,41622,0,Kolar,
VACC_0244,SAVINGS,448,0.89,DEV_VIC_0244,91574,0,Gurugram,
VACC_0245,SAVINGS,423,0.98,DEV_VIC_0245,99956,0,Gurugram,
VACC_0246,SAVINGS,1892,1.0,DEV_VIC_0246,141056,0,Kochi,
VACC_0247,SAVINGS,1527,0.97,DEV_VIC_0247,55217,0,Kolkata,
VACC_0248,SAVINGS,926,0.88,DEV_VIC_0248,90543,0,Mewat,
VACC_0249,SAVINGS,1269,0.99,DEV_VIC_0249,116965,0,Jamtara,
VACC_0250,SAVINGS,2081,0.97,DEV_VIC_0250,105803,0,Kochi,
VACC_0251,SAVINGS,439,0.88,DEV_VIC_0251,141502,0,Kolar,
VACC_0252,SAVINGS,1403,0.9,DEV_VIC_0252,155411,0,Mewat,
VACC_0253,SAVINGS,736,0.92,DEV_VIC_0253,67346,0,Noida,
VACC_0254,SAVINGS,1529,0.99,DEV_VIC_0254,39251,0,Kochi,
VACC_0255,SAVINGS,2356,0.93,DEV_VIC_0255,177985,0,Chennai,
VACC_0256,SAVINGS,465,0.96,DEV_VIC_0256,75393,0,Mewat,
VACC_0257,SAVINGS,607,0.91,DEV_VIC_0257,85408,0,Kolar,
VACC_0258,SAVINGS,1906,0.94,DEV_VIC_0258,114239,0,Mewat,
VACC_0259,SAVINGS,976,0.95,DEV_VIC_0259,79748,0,Mewat,
VACC_0260,SAVINGS,1787,0.95,DEV_VIC_0260,61517,0,Kolkata,
VACC_0261,SAVINGS,1544,0.93,DEV_VIC_0261,66159,0,Kochi,
VACC_0262,SAVINGS,1804,0.97,DEV_VIC_0262,74582,0,Jamtara,
VACC_0263,SAVINGS,593,0.89,DEV_VIC_0263,59851,0,Kochi,
VACC_0264,SAVINGS,1435,0.88,DEV_VIC_0264,125800,0,Kolar,
VACC_0265,SAVINGS,685,0.99,DEV_VIC_0265,44044,0,Gurugram,
VACC_0266,SAVINGS,1751,0.89,DEV_VIC_0266,135492,0,Mumbai,
VACC_0267,SAVINGS,2307,0.99,DEV_VIC_0267,108256,0,Jamtara,
VACC_0268,SAVINGS,1110,0.89,DEV_VIC_0268,172178,0,Jamtara,
VACC_0269,SAVINGS,982,0.99,DEV_VIC_0269,133877,0,Chennai,
VACC_0270,SAVINGS,1357,0.98,DEV_VIC_0270,53011,0,Mumbai,
VACC_0271,SAVINGS,2475,0.92,DEV_VIC_0271,52711,0,Kochi,
VACC_0272,SAVINGS,1102,0.92,DEV_VIC_0272,90962,0,Jamtara,
VACC_0273,SAVINGS,2323,0.92,DEV_VIC_0273,45870,0,Noida,
VACC_0274,SAVINGS,1850,0.9,DEV_VIC_0274,173385,0,Nellore,
VACC_0275,SAVINGS,1878,0.97,DEV_VIC_0275,88535,0,Gurugram,
VACC_0276,SAVINGS,1395,0.94,DEV_VIC_0276,30593,0,Jamtara,
VACC_0277,SAVINGS,1240,0.9,DEV_VIC_0277,86805,0,Gurugram,
VACC_0278,SAVINGS,2304,0.9,DEV_VIC_0278,83123,0,Kolkata,
VACC_0279,SAVINGS,1236,0.98,DEV_VIC_0279,164095,0,Kochi,
VACC_0280,SAVINGS,2089,0.91,DEV_VIC_0280,63160,0,Kochi,
VACC_0281,SAVINGS,767,0.97,DEV_VIC_0281,143539,0,Mewat,
VACC_0282,SAVINGS,574,0.9,DEV_VIC_0282,58129,0,Kolar,
VACC_0283,SAVINGS,1157,0.97,DEV_VIC_0283,42920,0,Kolkata,
VACC_0284,SAVINGS,699,0.92,DEV_VIC_0284,32712,0,Gurugram,
VACC_0285,SAVINGS,1579,0.93,DEV_VIC_0285,35583,0,Jamtara,
VACC_0286,SAVINGS,648,0.96,DEV_VIC_0286,155443,0,Mumbai,
VACC_0287,SAVINGS,1293,0.99,DEV_VIC_0287,100948,0,Gurugram,
VACC_0288,SAVINGS,1410,0.9,DEV_VIC_0288,176214,0,Jamtara,
VACC_0289,SAVINGS,1847,0.99,DEV_VIC_0289,37628,0,Coimbatore,
VACC_0290,SAVINGS,2324,0.99,DEV_VIC_0290,171131,0,Bengaluru,
VACC_0291,SAVINGS,1077,0.96,DEV_VIC_0291,97913,0,Chennai,
VACC_0292,SAVINGS,2102,0.95,DEV_VIC_0292,127909,0,Noida,
VACC_0293,SAVINGS,2257,0.95,DEV_VIC_0293,121018,0,Coimbatore,
VACC_0294,SAVINGS,1624,0.94,DEV_VIC_0294,150578,0,Noida,
VACC_0295,SAVINGS,874,0.95,DEV_VIC_0295,160158,0,Hyderabad,
VACC_0296,SAVINGS,501,0.9,DEV_VIC_0296,88415,0,Hyderabad,
VACC_0297,SAVINGS,1587,0.97,DEV_VIC_0297,178893,0,Kochi,
VACC_0298,SAVINGS,2142,0.99,DEV_VIC_0298,82527,0,Kolkata,
VACC_0299,SAVINGS,516,0.92,DEV_VIC_0299,32657,0,Chennai,
VACC_0300,SAVINGS,2076,0.93,DEV_VIC_0300,102790,0,Kolar,
VACC_0301,SAVINGS,925,0.9,DEV_VIC_0301,114840,0,Noida,
VACC_0302,SAVINGS,785,0.93,DEV_VIC_0302,85101,0,Hyderabad,
VACC_0303,SAVINGS,2283,0.92,DEV_VIC_0303,108638,0,Chennai,
VACC_0304,SAVINGS,1762,0.91,DEV_VIC_0304,71628,0,Mewat,
VACC_0305,SAVINGS,1593,0.95,DEV_VIC_0305,127158,0,Kolar,
VACC_0306,SAVINGS,479,0.94,DEV_VIC_0306,111862,0,Gurugram,
VACC_0307,SAVINGS,1189,0.93,DEV_VIC_0307,96350,0,Coimbatore,
VACC_0308,SAVINGS,1333,0.99,DEV_VIC_0308,91304,0,Kochi,
VACC_0309,SAVINGS,1285,0.91,DEV_VIC_0309,176837,0,Nellore,
VACC_0310,SAVINGS,1834,0.94,DEV_VIC_0310,106305,0,Chennai,
VACC_0311,SAVINGS,1188,0.9,DEV_VIC_0311,58490,0,Mumbai,
VACC_0312,SAVINGS,1162,0.96,DEV_VIC_0312,45782,0,Hyderabad,
VACC_0313,SAVINGS,1803,0.96,DEV_VIC_0313,150864,0,Nellore,
VACC_0314,SAVINGS,1468,0.98,DEV_VIC_0314,92119,0,Gurugram,
VACC_0315,SAVINGS,2125,0.91,DEV_VIC_0315,179900,0,Gurugram,
VACC_0316,SAVINGS,1491,0.94,DEV_VIC_0316,35629,0,Hyderabad,
VACC_0317,SAVINGS,931,0.97,DEV_VIC_0317,97017,0,Bengaluru,
VACC_0318,SAVINGS,454,0.94,DEV_VIC_0318,98730,0,Bengaluru,
VACC_0319,SAVINGS,1369,0.92,DEV_VIC_0319,61358,0,Nellore,
VACC_0320,SAVINGS,709,0.94,DEV_VIC_0320,66036,0,Noida,
VACC_0321,SAVINGS,1481,0.91,DEV_VIC_0321,150120,0,Hyderabad,
VACC_0322,SAVINGS,2043,0.9,DEV_VIC_0322,105557,0,Coimbatore,
VACC_0323,SAVINGS,2070,0.96,DEV_VIC_0323,80755,0,Hyderabad,
VACC_0324,SAVINGS,1029,0.88,DEV_VIC_0324,141196,0,Noida,
VACC_0325,SAVINGS,1419,0.99,DEV_VIC_0325,38054,0,Noida,
VACC_0326,SAVINGS,1777,0.9,DEV_VIC_0326,133525,0,Kolkata,
VACC_0327,SAVINGS,1759,0.91,DEV_VIC_0327,98942,0,Kolar,
VACC_0328,SAVINGS,786,0.94,DEV_VIC_0328,178774,0,Jamtara,
VACC_0329,SAVINGS,2067,0.91,DEV_VIC_0329,114742,0,Noida,
VACC_0330,SAVINGS,756,0.93,DEV_VIC_0330,142524,0,Jamtara,
VACC_0331,SAVINGS,2394,0.9,DEV_VIC_0331,96442,0,Mumbai,
VACC_0332,SAVINGS,1770,0.98,DEV_VIC_0332,96546,0,Kolar,
VACC_0333,SAVINGS,1896,0.98,DEV_VIC_0333,132631,0,Nellore,
VACC_0334,SAVINGS,618,0.9,DEV_VIC_0334,161004,0,Kolar,
VACC_0335,SAVINGS,1533,0.96,DEV_VIC_0335,108406,0,Chennai,
VACC_0336,SAVINGS,530,0.93,DEV_VIC_0336,74887,0,Coimbatore,
VACC_0337,SAVINGS,1990,0.9,DEV_VIC_0337,60783,0,Kolkata,
VACC_0338,SAVINGS,867,0.93,DEV_VIC_0338,59873,0,Bengaluru,
VACC_0339,SAVINGS,760,0.97,DEV_VIC_0339,140287,0,Kolar,
VACC_0340,SAVINGS,1339,0.94,DEV_VIC_0340,178255,0,Chennai,
VACC_0341,SAVINGS,480,0.89,DEV_VIC_0341,69341,0,Mumbai,
VACC_0342,SAVINGS,546,0.89,DEV_VIC_0342,139519,0,Hyderabad,
VACC_0343,SAVINGS,1780,0.97,DEV_VIC_0343,103934,0,Chennai,
VACC_0344,SAVINGS,1474,0.97,DEV_VIC_0344,67821,0,Kolar,
VACC_0345,SAVINGS,1208,0.89,DEV_VIC_0345,122679,0,Bengaluru,
VACC_0346,SAVINGS,2304,0.95,DEV_VIC_0346,47211,0,Noida,
VACC_0347,SAVINGS,1340,0.96,DEV_VIC_0347,137047,0,Kochi,
VACC_0348,SAVINGS,1908,0.97,DEV_VIC_0348,34872,0,Coimbatore,
VACC_0349,SAVINGS,403,0.9,DEV_VIC_0349,179920,0,Noida,
VACC_0350,SAVINGS,2274,0.94,DEV_VIC_0350,39540,0,Nellore,
VACC_0351,SAVINGS,2328,0.98,DEV_VIC_0351,179527,0,Nellore,
VACC_0352,SAVINGS,2435,0.99,DEV_VIC_0352,58686,0,Kochi,
VACC_0353,SAVINGS,2031,0.91,DEV_VIC_0353,132780,0,Chennai,
VACC_0354,SAVINGS,1432,0.96,DEV_VIC_0354,162478,0,Coimbatore,
VACC_0355,SAVINGS,1191,0.91,DEV_VIC_0355,151719,0,Mewat,
VACC_0356,SAVINGS,2457,0.94,DEV_VIC_0356,40582,0,Bengaluru,
VACC_0357,SAVINGS,2091,0.96,DEV_VIC_0357,153584,0,Hyderabad,
VACC_0358,SAVINGS,1202,1.0,DEV_VIC_0358,137093,0,Mewat,
VACC_0359,SAVINGS,1360,0.94,DEV_VIC_0359,47559,0,Bengaluru,
VACC_0360,SAVINGS,2338,0.97,DEV_VIC_0360,139134,0,Kolkata,
VACC_0361,SAVINGS,687,0.94,DEV_VIC_0361,123386,0,Hyderabad,
VACC_0362,SAVINGS,447,1.0,DEV_VIC_0362,46857,0,Bengaluru,
VACC_0363,SAVINGS,1278,0.94,DEV_VIC_0363,155509,0,Bengaluru,
VACC_0364,SAVINGS,1900,0.97,DEV_VIC_0364,120568,0,Coimbatore,
VACC_0365,SAVINGS,1203,0.93,DEV_VIC_0365,62654,0,Noida,
VACC_0366,SAVINGS,657,0.99,DEV_VIC_0366,91699,0,Kolkata,
VACC_0367,SAVINGS,2291,0.91,DEV_VIC_0367,147070,0,Bengaluru,
VACC_0368,SAVINGS,1331,0.94,DEV_VIC_0368,31495,0,Kolkata,
VACC_0369,SAVINGS,399,0.98,DEV_VIC_0369,145721,0,Nellore,
VACC_0370,SAVINGS,1923,0.92,DEV_VIC_0370,168475,0,Mumbai,
VACC_0371,SAVINGS,708,0.97,DEV_VIC_0371,156826,0,Kolkata,
VACC_0372,SAVINGS,1843,0.89,DEV_VIC_0372,158201,0,Jamtara,
VACC_0373,SAVINGS,2286,0.91,DEV_VIC_0373,110562,0,Nellore,
VACC_0374,SAVINGS,1934,0.91,DEV_VIC_0374,61769,0,Hyderabad,
VACC_0375,SAVINGS,1070,1.0,DEV_VIC_0375,131423,0,Noida,
VACC_0376,SAVINGS,2024,0.98,DEV_VIC_0376,84805,0,Noida,
VACC_0377,SAVINGS,937,0.91,DEV_VIC_0377,168793,0,Noida,
VACC_0378,SAVINGS,690,0.94,DEV_VIC_0378,39201,0,Noida,
VACC_0379,SAVINGS,2175,0.95,DEV_VIC_0379,175583,0,Bengaluru,
VACC_0380,SAVINGS,529,0.92,DEV_VIC_0380,107853,0,Noida,
VACC_0381,SAVINGS,1541,0.96,DEV_VIC_0381,130796,0,Coimbatore,
VACC_0382,SAVINGS,456,0.97,DEV_VIC_0382,77593,0,Coimbatore,
VACC_0383,SAVINGS,704,0.92,DEV_VIC_0383,68805,0,Kolkata,
VACC_0384,SAVINGS,1163,0.92,DEV_VIC_0384,37940,0,Kochi,
VACC_0385,SAVINGS,969,0.91,DEV_VIC_0385,162211,0,Jamtara,
VACC_0386,SAVINGS,962,0.95,DEV_VIC_0386,90504,0,Chennai,
VACC_0387,SAVINGS,2242,0.9,DEV_VIC_0387,83429,0,Gurugram,
VACC_0388,SAVINGS,864,0.89,DEV_VIC_0388,128400,0,Kolar,
VACC_0389,SAVINGS,1030,0.95,DEV_VIC_0389,30879,0,Chennai,
VACC_0390,SAVINGS,1444,0.99,DEV_VIC_0390,41681,0,Chennai,
VACC_0391,SAVINGS,1532,0.98,DEV_VIC_0391,39001,0,Kolkata,
VACC_0392,SAVINGS,777,0.92,DEV_VIC_0392,115338,0,Nellore,
VACC_0393,SAVINGS,1467,0.98,DEV_VIC_0393,105273,0,Noida,
VACC_0394,SAVINGS,2050,0.93,DEV_VIC_0394,100605,0,Bengaluru,
VACC_0395,SAVINGS,2289,0.9,DEV_VIC_0395,148577,0,Kolkata,
VACC_0396,SAVINGS,1772,0.9,DEV_VIC_0396,134267,0,Nellore,
VACC_0397,SAVINGS,991,0.98,DEV_VIC_0397,142349,0,Kochi,
VACC_0398,SAVINGS,1948,0.99,DEV_VIC_0398,34368,0,Bengaluru,
VACC_0399,SAVINGS,841,0.99,DEV_VIC_0399,96953,0,Coimbatore,
VACC_0400,SAVINGS,421,0.99,DEV_VIC_0400,61841,0,Gurugram,
VACC_0401,SAVINGS,2021,0.94,DEV_VIC_0401,68758,0,Mumbai,
VACC_0402,SAVINGS,1256,0.94,DEV_VIC_0402,170485,0,Kolar,
VACC_0403,SAVINGS,387,0.89,DEV_VIC_0403,120816,0,Mumbai,
VACC_0404,SAVINGS,1169,0.88,DEV_VIC_0404,45277,0,Kolkata,
VACC_0405,SAVINGS,1410,0.96,DEV_VIC_0405,118525,0,Noida,
VACC_0406,SAVINGS,2463,0.92,DEV_VIC_0406,108675,0,Kolar,
VACC_0407,SAVINGS,1330,0.94,DEV_VIC_0407,111124,0,Chennai,
VACC_0408,SAVINGS,1704,1.0,DEV_VIC_0408,72876,0,Mewat,
VACC_0409,SAVINGS,915,0.93,DEV_VIC_0409,152668,0,Jamtara,
VACC_0410,SAVINGS,2187,0.96,DEV_VIC_0410,108700,0,Nellore,
VACC_0411,SAVINGS,678,0.89,DEV_VIC_0411,98462,0,Hyderabad,
VACC_0412,SAVINGS,1675,0.95,DEV_VIC_0412,42810,0,Mewat,
VACC_0413,SAVINGS,635,0.98,DEV_VIC_0413,104189,0,Noida,
VACC_0414,SAVINGS,1444,0.91,DEV_VIC_0414,91589,0,Kolkata,
VACC_0415,SAVINGS,992,0.97,DEV_VIC_0415,58433,0,Chennai,
VACC_0416,SAVINGS,1445,0.98,DEV_VIC_0416,43315,0,Kolkata,
VACC_0417,SAVINGS,958,0.92,DEV_VIC_0417,56749,0,Noida,
VACC_0418,SAVINGS,2260,0.95,DEV_VIC_0418,108176,0,Kochi,
VACC_0419,SAVINGS,2322,0.89,DEV_VIC_0419,139412,0,Mumbai,
VACC_0420,SAVINGS,1453,0.95,DEV_VIC_0420,96278,0,Kolar,
VACC_0421,SAVINGS,835,0.92,DEV_VIC_0421,40926,0,Mewat,
VACC_0422,SAVINGS,1154,0.93,DEV_VIC_0422,148903,0,Kochi,
VACC_0423,SAVINGS,1229,0.96,DEV_VIC_0423,160996,0,Bengaluru,
VACC_0424,SAVINGS,388,0.98,DEV_VIC_0424,115699,0,Chennai,
VACC_0425,SAVINGS,1596,0.96,DEV_VIC_0425,67980,0,Kochi,
VACC_0426,SAVINGS,1070,0.94,DEV_VIC_0426,128315,0,Kolar,
VACC_0427,SAVINGS,1311,0.88,DEV_VIC_0427,107550,0,Kolar,
VACC_0428,SAVINGS,1213,0.88,DEV_VIC_0428,85898,0,Nellore,
VACC_0429,SAVINGS,2312,0.96,DEV_VIC_0429,61168,0,Nellore,
VACC_0430,SAVINGS,1526,0.97,DEV_VIC_0430,62667,0,Chennai,
VACC_0431,SAVINGS,790,0.97,DEV_VIC_0431,129279,0,Gurugram,
VACC_0432,SAVINGS,420,0.95,DEV_VIC_0432,87372,0,Kolar,
